meter_number,poc_number,branch,vending_category,location,first_transaction_month,last_transaction_month,is_violation,lifetime_total_units,lifetime_total_transactions,lifetime,total_blank_periods,avg_monthly_units_over_blank_periods,std_monthly_units_over_blank_periods,last_blank_period_start,last_blank_period_end,last_blank_period_length,months_since_last_blank_period,total_units_before_last_blank_period,monthly_units_over_last_blank_period,longest_blank_period_start,longest_blank_period_end,longest_blank_period_length,months_since_longest_blank_period,total_units_before_longest_blank_period,monthly_units_over_longest_blank_period,lifetime_monthly_units,idle,units_avg_3,units_avg_6,units_avg_12,units_std_3,units_std_6,units_std_12,transaction_month,rel_units_avg_3_6,rel_units_avg_3_12,rel_units_avg_6_12,rel_units_avg_3_6_df,rel_units_avg_3_6_ddf,rel_units_avg_3_12_df,rel_units_avg_3_12_ddf,rel_units_avg_6_12_df,rel_units_avg_6_12_ddf,cv_monthly_units_over_blank_periods,rel_units_avg_3_lifetime,rel_units_avg_6_lifetime,rel_units_avg_12_lifetime
22160813121,119072400434,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-07-31,2019-12-31,0,3.2,2.0,6.0267972648309,1.0,0.4,0.0,2019-07-31,2019-12-31,5.0,0.0,2.0,0.4,2019-07-31,2019-12-31,5.0,0.0,2.0,0.4,0.5309619453558616,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
22160813147,872088,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2021-12-31,2022-02-28,0,28.487046002683904,4.0,2.938438160947864,0.0,9.4957,3.3773,9999-99-99,9999-99-99,0.0,0.0,9.4957,9.4957,9999-99-99,9999-99-99,0.0,0.0,9.4957,9.4957,9.69462157866025,0,9.4957,9.4957,9.4957,3.3773,3.3773,3.3773,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,-0.020518756410061005,-0.020518756410061005,-0.020518756410061005
22160813162,848844,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-03-31,0,107.15693883536878,60.0,42.98854185917576,6.0,2.33,1.1020889256316844,2020-10-31,2020-12-31,2.0,15.0,5.0,2.5,2018-10-31,2019-02-28,4.0,37.0,2.4,0.6,2.4926860554237775,0,2.4336,2.5763,2.7362,0.9249,1.0211,1.019,2022-02-28,-0.055,-0.111,-0.058,0.171,0.136,0.201,0.23199999999999998,0.054,0.14,0.473,-0.023703769391742433,0.03354371257234286,0.09769138157064197
22160813170,876434,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-12-31,2018-12-31,0,4.8,2.0,1.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,9999-99-99,9999-99-99,0.0,0.0,0.0,0.0,4.8,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.0,-1.0,-1.0
22160826719,881118,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-12-31,2022-01-31,0,89.5969758532635,41.0,38.02745436251258,1.0,1.0,0.0,2021-04-30,2021-06-30,2.0,7.0,2.0,1.0,2021-04-30,2021-06-30,2.0,7.0,2.0,1.0,2.3561129019876783,0,1.9242,2.0281,2.0247,1.3433,1.0341,1.1363,2022-02-28,-0.051,-0.05,0.002,-0.099,-0.194,-0.156,-0.29500000000000004,-0.054,-0.095,0.0,-0.18331587659628085,-0.13921782004205244,-0.14066087482823492
22160826727,770822,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-03-31,2022-03-31,0,190.03575060295225,66.0,49.00098564652252,8.0,1.5107142857142857,0.7358009657675706,2020-08-31,2020-10-31,2.0,17.0,4.8,2.4,2019-07-31,2019-12-31,5.0,27.0,2.5,0.5,3.8782026135925003,0,8.5222,7.0984,5.9574,3.9508,3.4142,3.4576,2022-02-28,0.201,0.431,0.192,-0.08899999999999997,-0.052999999999999936,-0.03500000000000003,-0.10100000000000009,0.05499999999999999,-0.026000000000000016,0.487,1.197461259535798,0.830332426449615,0.5361239712232244
22160826735,757165,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,84.69762587417341,34.0,50.01948705312224,16.0,1.4775884803758614,0.4866985378121093,2021-12-31,2022-03-31,3.0,0.0,3.32,1.11,2020-07-31,2020-10-31,3.0,17.0,4.3,1.43,1.6932925718374903,0,0.8311,1.5463,1.527,1.4394,1.911,1.66,2022-02-28,-0.463,-0.456,0.013,-0.556,-0.22700000000000004,-0.655,-0.29500000000000004,-0.084,-0.08399999999999999,0.329,-0.5091810985161738,-0.0868087265498248,-0.09820663871278701
22160826743,740878,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-02-28,0,185.69697894798895,87.0,49.92092240087065,4.0,1.406115546078813,0.5951737034356198,2021-12-31,2022-02-28,2.0,0.0,4.75,2.37,2020-08-31,2020-10-31,2.0,16.0,1.5,0.75,3.719822671881365,0,2.2742,2.1853,2.4414,1.7482,1.6347,1.4891,2022-02-28,0.041,-0.068,-0.105,-0.053,0.17700000000000002,-0.128,0.10199999999999998,-0.074,-0.06899999999999999,0.423,-0.38862677052027755,-0.41252575921992907,-0.3436783913236328
22160826750,744358,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,265.7102256079074,147.0,50.01948705312224,6.0,1.4600000000000002,0.4454211490264018,2020-01-31,2020-03-31,2.0,24.0,2.5,1.25,2018-09-30,2018-11-30,2.0,40.0,4.7,2.35,5.312134155348593,0,11.3394,13.1082,13.5298,8.3617,6.7473,5.4584,2022-02-28,-0.135,-0.162,-0.031,-0.048000000000000015,0.04499999999999998,-0.179,0.0030000000000000027,-0.14400000000000002,-0.065,0.305,1.1346222946163311,1.4675958130315354,1.5469612785244402
22160826768,760100,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-03-31,0,378.7397262644397,198.0,50.01948705312224,0.0,10.8544,1.3886,9999-99-99,9999-99-99,0.0,0.0,10.8544,10.8544,9999-99-99,9999-99-99,0.0,0.0,10.8544,10.8544,7.571843466971311,0,10.8544,9.5597,9.8931,1.3886,2.2388,2.2647,2022-02-28,0.135,0.097,-0.034,0.10800000000000001,-0.00399999999999999,0.057,-0.031,-0.046,-0.017,0.128,0.43352144657339187,0.2625327031257051,0.3065642525699461
22160831859,119061104809,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-06-30,2021-06-30,0,18.4,5.0,25.016920265303188,4.0,0.6525,0.2133349609312912,2020-06-30,2021-06-30,12.0,0.0,4.3,0.36,2020-06-30,2021-06-30,12.0,0.0,4.3,0.36,0.7355022043028846,1,0.0,0.0,0.4,0.0,0.0,1.3266,2022-02-28,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.714,0.327,-1.0,-1.0,-0.4561539072760176
22160838631,846161,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2021-03-31,0,22.700000000000003,12.0,30.99650916856609,3.0,0.5191919191919192,0.4815057327131728,2020-04-30,2021-03-31,11.0,0.0,2.1,0.19,2019-04-30,2020-04-30,12.0,11.0,2.0,0.17,0.7323405315273479,1,0.0,0.0,0.175,0.0,0.0,0.5804,2022-02-28,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927,-1.0,-1.0,-0.7610401275551072
22160838649,119120400395,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-02-29,2022-03-31,0,9.493515264528256,4.0,26.002566787819053,2.0,0.1041666666666666,0.0,2020-02-29,2022-02-28,24.0,1.0,2.5,0.1,2020-02-29,2022-02-28,24.0,1.0,2.5,0.1,0.36509915894055156,1,0.5933,0.3391,0.1978,1.0277,0.8305,0.656,2022-02-28,0.75,1.999,0.714,0.75,0.75,1.999,1.999,0.714,0.714,0.0,0.6250379806999392,-0.07121122660483845,-0.458229373702262
22160838664,890532,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-01-31,2021-11-30,0,13.4,6.0,34.9719501427134,4.0,0.3340277777777778,0.1136918179787298,2021-02-28,2021-11-30,9.0,0.0,2.0,0.22,2019-05-31,2020-05-31,12.0,18.0,5.0,0.42,0.3831642200482767,1,0.625,0.3571,0.2083,1.0825,0.8748,0.691,2022-02-28,0.75,2.0,0.714,0.0,0.0,1.333,1.333,0.762,0.7619999999999999,0.34,0.6311543909847669,-0.06802362716694368,-0.45636886457259684
22160838680,848827,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-02-28,0,48.17251831103647,46.0,41.97004045257603,9.0,0.667280236489398,0.4697698582887333,2021-12-31,2022-02-28,2.0,0.0,3.8,1.9,2020-05-31,2020-12-31,7.0,14.0,1.5,0.21,1.1477834615258216,0,1.5431,1.1961,1.0644,1.6234,1.3518,1.0951,2022-02-28,0.29,0.45,0.124,-0.03500000000000003,0.13999999999999996,-0.07900000000000001,-0.09500000000000008,-0.03,-0.176,0.704,0.3444173502453668,0.04209551722408348,-0.07264738020791361
22160838698,904310,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-05-31,2022-01-31,0,4.274031931767455,1.0,33.0663668658494,3.0,0.3729166666666666,0.1177405929245399,2020-09-30,2022-01-31,16.0,0.0,4.3,0.27,2020-09-30,2022-01-31,16.0,0.0,4.3,0.27,0.12925616984494387,1,1.0685,0.6106,0.3562,1.8507,1.4956,1.1813,2022-02-28,0.75,2.0,0.714,0.0,-0.75,0.0,-2.0,0.0,-0.714,0.316,7.266529955837126,3.7239524483239586,1.7557678710989093
22160840785,846148,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-10-31,2021-10-31,0,25.4,13.0,37.00895295591285,10.0,0.69675,0.3135625159181003,2021-06-30,2021-10-31,4.0,0.0,2.5,0.62,2019-05-31,2020-01-31,8.0,21.0,2.1,0.26,0.6863204163127207,0,0.0,0.3571,0.5833,0.0,0.8748,1.0172,2022-02-28,-1.0,-1.0,-0.388,-1.75,-2.625,-1.071,-1.071,0.0,0.613,0.45,-1.0,-0.47968909052927255,-0.150105422866773
22160854711,902084,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-01-31,2022-01-31,0,13.646757632264128,6.0,37.00895295591285,4.0,0.5452294685990338,0.4457007872821619,2021-04-30,2022-01-31,9.0,0.0,2.0,0.22,2019-03-31,2021-02-28,23.0,11.0,2.5,0.11,0.36874206218481553,1,1.1867,0.6781,0.5622,2.0554,1.661,1.3765,2022-02-28,0.75,1.111,0.206,0.0,-0.75,0.31899999999999995,-1.473,0.182,-0.8420000000000001,0.817,2.21823876822932,0.8389548400912631,0.5246429893810767
22160854729,827672,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,156.88096612504796,63.0,44.992689788291344,2.0,1.4556825856462223,0.2056825856462225,2022-01-31,2022-03-31,2.0,0.0,3.32,1.66,2020-10-31,2020-12-31,2.0,15.0,2.5,1.25,3.486810121004898,0,1.9586,2.4906,2.4945,1.428,1.401,1.0893,2022-02-28,-0.214,-0.215,-0.002,-0.121,-0.179,-0.17099999999999999,-0.224,-0.056,-0.046,0.141,-0.4382831493458176,-0.28570816489364503,-0.2845896640677739
22160854737,120082401828,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2020-08-31,2022-01-31,0,14.849354621178303,7.0,18.01882995544056,6.0,0.7888888888888889,0.2290614236454256,2021-08-31,2022-01-31,5.0,0.0,2.0,0.4,2021-08-31,2022-01-31,5.0,0.0,2.0,0.4,0.8241020453547666,0,0.7123,0.6928,0.7374,1.2338,1.1186,1.0643,2022-02-28,0.028,-0.034,-0.06,0.0,-1.028,0.0,-0.966,0.0,-0.08299999999999999,0.29,-0.13566529289056314,-0.15932741108322646,-0.10520789972975046
22160854760,828812,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-03-31,2022-03-31,0,116.59178732479197,54.0,37.00895295591285,7.0,0.7055555555555556,0.3634539385288028,2021-03-31,2021-05-31,2.0,10.0,2.0,1.0,2020-02-29,2020-12-31,10.0,15.0,1.5,0.15,3.150367087220292,0,12.7613,10.7493,7.8704,4.0986,4.1525,5.4586,2022-02-28,0.187,0.621,0.366,0.063,0.0010000000000000009,-0.133,-0.21799999999999997,-0.19500000000000006,-0.18500000000000016,0.515,3.050734294351665,2.4120785617667755,1.4982485475825615
22160854778,852453,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-02-28,0,61.922086511125926,28.0,41.97004045257603,13.0,1.14194994609362,0.3571713139453896,2021-12-31,2022-02-28,2.0,0.0,4.27,2.14,2019-02-28,2019-06-30,4.0,32.0,2.5,0.62,1.47538782053581,0,1.7805,1.5889,1.4685,1.8505,1.5449,1.2829,2022-02-28,0.121,0.212,0.082,0.05199999999999999,0.39199999999999996,0.122,0.31999999999999995,0.062,-0.04399999999999999,0.313,0.20680134078467843,0.07693718077662204,-0.004668481357876896
22160854786,119062001809,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2019-06-30,2021-12-31,0,34.9493546211783,16.0,31.062218936733814,13.0,1.0615384615384615,0.2907685524344279,2021-09-30,2021-11-30,2.0,1.0,2.1,1.05,2019-06-30,2019-09-30,3.0,27.0,2.5,0.83,1.1251403092728707,0,1.2123,0.9928,0.9541,1.249,1.1729,1.1495,2022-02-28,0.221,0.271,0.041,0.0,0.06599999999999998,0.189,0.657,0.155,0.473,0.274,0.07746561918438136,-0.11762116082961818,-0.15201687101887465
22160854976,829907,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,130.54287298043204,51.0,44.992689788291344,9.0,1.9875,0.5856353387561238,2021-06-30,2021-08-31,2.0,7.0,4.8,2.4,2018-07-31,2018-09-30,2.0,42.0,2.4,1.2,2.9014240667692603,0,3.4674,3.4814,3.2308,1.7989,1.5328,1.9397,2022-02-28,-0.004,0.073,0.078,-0.085,0.028999999999999998,0.136,0.328,0.21200000000000002,0.29100000000000004,0.295,0.19506832514178277,0.19989354188977396,0.1135221621007301
22160886077,498017,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2017-04-30,2022-03-31,0,1200.347179290026,183.0,60.00737181461631,5.0,6.0,1.2000000000000002,2019-09-30,2019-11-30,2.0,28.0,9.6,4.8,2019-03-31,2019-05-31,2.0,34.0,9.6,4.8,20.003328640992923,0,17.6017,19.801,20.9089,3.0622,4.4865,4.4908,2022-02-28,-0.111,-0.158,-0.053,0.06999999999999999,0.093,0.0,0.041999999999999996,-0.081,-0.059,0.2,-0.12006144997644301,-0.010114748631299844,0.04527103339947556
22160889535,834765,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-08-31,2022-02-28,0,50.573165237220906,27.0,42.95568697509189,16.0,1.0580561099265184,0.3401467271559237,2021-12-31,2022-02-28,2.0,0.0,2.37,1.19,2018-09-30,2019-01-31,4.0,37.0,1.9,0.48,1.1773334056220786,0,1.0683,1.039,1.0228,1.0815,0.9773,1.0875,2022-02-28,0.028,0.044,0.016,-0.07100000000000001,0.023999999999999994,0.258,0.724,0.3,0.632,0.321,-0.09261047474013322,-0.11749722292895115,-0.13125713148386067
22160889543,827676,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-07-31,2022-03-31,0,107.18279856678298,42.0,44.992689788291344,7.0,1.45,0.4699290726623895,2021-11-30,2022-01-31,2.0,2.0,2.5,1.25,2018-12-31,2019-02-28,2.0,37.0,2.4,1.2,2.3822269588931233,0,1.9304,2.7173,2.1768,1.128,1.7112,1.6389,2022-02-28,-0.29,-0.113,0.248,-0.022999999999999965,0.06900000000000006,-0.010000000000000009,-0.03800000000000002,0.023999999999999994,-0.14800000000000002,0.324,-0.18966579032547765,0.14065538124149377,-0.08623316016395546
22160889568,851580,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-10-31,2022-01-31,0,45.8493546211783,19.0,40.03160229162817,15.0,1.0672222222222223,0.2494153657883932,2021-09-30,2022-01-31,4.0,0.0,2.0,0.5,2019-11-30,2020-03-31,4.0,22.0,2.5,0.62,1.1453289900106447,0,0.7123,0.6928,0.9624,1.2338,1.1186,1.1573,2022-02-28,0.028,-0.26,-0.28,0.311,0.15899999999999997,0.0,-0.20400000000000001,-0.31200000000000006,-0.395,0.234,-0.3780826241083971,-0.3951082998487962,-0.15971741884307367
22160889576,846143,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-02-28,0,41.09611225344243,41.0,41.97004045257603,4.0,0.5072727272727272,0.4538717734965015,2021-01-31,2021-11-30,10.0,3.0,1.7,0.17,2018-09-30,2020-07-31,22.0,19.0,2.4,0.11,0.9791773324564437,1,2.524,1.728,1.3413,0.1948,0.9807,0.9149,2022-02-28,0.461,0.882,0.288,0.03700000000000003,-0.05599999999999994,0.10499999999999998,-0.31600000000000006,0.03899999999999998,-0.19100000000000003,0.895,1.5776740497740986,0.7647467345521561,0.3698233767678281
22160889584,852305,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2021-12-31,0,183.8489243686305,68.0,40.03160229162817,6.0,2.0166666666666666,0.8914719413544221,2021-10-31,2021-12-31,2.0,0.0,2.5,1.25,2018-10-31,2018-12-31,2.0,36.0,2.4,1.2,4.592594696292707,0,1.1872,1.4927,2.3291,2.0563,1.8301,1.8863,2022-02-28,-0.205,-0.49,-0.359,-0.185,0.019000000000000017,-0.14999999999999997,0.01600000000000007,-0.032999999999999974,-0.008999999999999952,0.442,-0.7414968926044472,-0.6749767617845841,-0.4928574903681081
22160906255,796928,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-09-30,2022-03-31,0,38.50247095316602,33.0,42.98854185917576,8.0,0.5270834155616624,0.2578307625820581,2022-01-31,2022-03-31,2.0,0.0,1.42,0.71,2019-04-30,2020-03-31,11.0,24.0,2.5,0.23,0.8956449623086667,0,0.5696,0.5398,0.8149,0.6042,0.6512,0.6481,2022-02-28,0.055,-0.301,-0.338,0.42,0.36800000000000005,0.26899999999999996,0.33899999999999997,-0.016000000000000014,0.163,0.489,-0.36403371428365344,-0.39730582684395394,-0.09015286827554286
22160909119,743912,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2020-09-30,0,102.7,38.0,32.967802213597814,8.0,1.5874999999999997,0.5818880906153692,2020-06-30,2020-08-31,2.0,1.0,3.8,1.9,2018-01-31,2018-03-31,2.0,30.0,2.4,1.2,3.115160644759044,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,-1.0,-1.0,-1.0
22160909127,746318,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-02-28,2022-02-28,0,208.59676536907784,76.0,49.00098564652252,10.0,1.492446218431525,0.5001613255378271,2021-12-31,2022-02-28,2.0,0.0,4.75,2.37,2018-10-31,2019-01-31,3.0,37.0,7.8,2.6,4.256991213887581,0,2.3742,2.4281,2.2497,1.679,1.2707,1.1845,2022-02-28,-0.022,0.055,0.079,-0.0049999999999999975,0.093,-0.009000000000000001,0.155,-0.0030000000000000027,0.051000000000000004,0.335,-0.4422821470115681,-0.4296206221711686,-0.4715281552236226
22160909143,738504,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2021-01-31,0,34.59999999999999,25.0,37.00895295591285,4.0,0.6000000000000001,0.3221024681681281,2019-09-30,2019-11-30,2.0,14.0,1.1,0.55,2018-05-31,2019-04-30,11.0,21.0,2.2,0.2,0.9349089135598475,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.537,-1.0,-1.0,-1.0
22160909168,864565,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2018-12-31,2020-10-31,0,178.60000000000002,24.0,23.0127723361876,4.0,0.5679166666666666,0.0796116877935227,2019-12-31,2020-05-31,5.0,5.0,2.5,0.5,2018-12-31,2019-05-31,5.0,17.0,2.4,0.48,7.760907612124221,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0
22160909176,742868,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,232.48265240832225,129.0,50.93942380747038,4.0,1.866666666666667,0.8178562764256867,2020-12-31,2021-02-28,2.0,13.0,3.6,1.8,2020-03-31,2020-05-31,2.0,22.0,5.8,2.9,4.5639042421643605,0,3.5249,3.1571,3.1583,1.0239,1.0772,0.9581,2022-02-28,0.116,0.116,-0.0,0.019000000000000003,-0.020999999999999998,-0.03499999999999999,0.010000000000000009,-0.049,0.033,0.438,-0.22765688915322832,-0.3082457842054122,-0.30798285143199555
22160909184,827735,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-08-31,2021-01-31,0,28.800000000000004,24.0,30.04371753013409,4.0,0.459375,0.1869523251393253,2019-11-30,2020-07-31,8.0,6.0,1.1,0.14,2019-11-30,2020-07-31,8.0,6.0,1.1,0.14,0.9586030747064964,1,0.0,0.0,0.0,0.0,0.0,0.0,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.407,-1.0,-1.0,-1.0
22160912634,498134,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2017-08-31,2022-03-31,0,2143.350194538618,942.0,55.96622107230128,0.0,9.8765,1.9126,9999-99-99,9999-99-99,0.0,0.0,9.8765,9.8765,9999-99-99,9999-99-99,0.0,0.0,9.8765,9.8765,38.297211308401195,0,9.8765,10.1437,11.8922,1.9126,1.9885,2.9398,2022-02-28,-0.026,-0.169,-0.147,0.17600000000000002,0.17,0.10400000000000001,0.11499999999999999,-0.057999999999999996,-0.037000000000000005,0.194,-0.7421091598428367,-0.735132150528809,-0.6894760847145225
22160912642,497860,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2017-08-31,2022-02-28,0,125.44675763226412,31.0,54.94771966570156,11.0,1.5734848484848485,0.7098763779649622,2021-11-30,2022-02-28,3.0,0.0,2.5,0.83,2020-07-31,2021-01-31,6.0,13.0,4.8,0.8,2.2830202671825917,0,1.8117,1.0353,0.8122,1.9782,1.7435,1.5032,2022-02-28,0.75,1.231,0.275,0.875,0.875,0.7310000000000001,-0.0039999999999998925,-0.43899999999999995,-1.278,0.451,-0.20644594091327717,-0.5465217655392812,-0.6442431932493038
22160941013,497999,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2017-11-30,2022-03-31,0,572.4809214572391,158.0,52.97642662066983,0.0,12.8231,3.5945,9999-99-99,9999-99-99,0.0,0.0,12.8231,12.8231,9999-99-99,9999-99-99,0.0,0.0,12.8231,12.8231,10.80633326887839,0,12.8231,10.9275,12.091,3.5945,4.3349,3.8671,2022-02-28,0.173,0.061,-0.096,0.22499999999999998,-0.01100000000000001,0.176,0.003000000000000058,-0.028999999999999998,0.038000000000000006,0.28,0.18662821892878137,0.01121256656691897,0.11888090984768852
22160941021,498030,RULINDO,residential,AMAJYARUGURU_RULINDO_BUYOGA,2017-11-30,2022-03-31,0,295.9130140709166,69.0,52.97642662066983,13.0,2.106944444444444,0.5632025790616803,2021-08-31,2021-11-30,3.0,4.0,9.6,3.2,2019-02-28,2019-06-30,4.0,33.0,4.8,1.2,5.585748849950935,0,7.2666,5.5238,4.4222,2.7774,4.1515,3.6638,2022-02-28,0.316,0.643,0.249,0.217,-0.14800000000000002,0.256,-0.14400000000000002,-0.01200000000000001,0.07099999999999995,0.267,0.30091778116086076,-0.01109051831993479,-0.20830668925638424
22160989780,498003,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2017-11-30,2022-03-31,0,572.3197718825991,95.0,52.97642662066983,3.0,4.075,0.375,2020-05-31,2020-07-31,2.0,20.0,7.4,3.7,2017-12-31,2018-02-28,2.0,49.0,8.9,4.45,10.803291357882884,0,16.3161,13.3235,11.9887,1.7129,3.8275,3.7591,2022-02-28,0.225,0.361,0.111,0.013000000000000012,-0.014999999999999986,0.03199999999999997,-0.061000000000000054,0.013999999999999999,-0.03900000000000001,0.092,0.5102897311100065,0.23328155824272792,0.10972661967985835
22161102797,740294,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,975.8220661832175,201.0,50.93942380747038,0.0,12.0639,1.6458,9999-99-99,9999-99-99,0.0,0.0,12.0639,12.0639,9999-99-99,9999-99-99,0.0,0.0,12.0639,12.0639,19.15651951367599,0,12.0639,13.7222,15.688,1.6458,2.513,3.5199,2022-02-28,-0.121,-0.231,-0.125,-0.027999999999999997,-0.007999999999999993,-0.025000000000000022,0.00799999999999998,0.0,0.017,0.136,-0.37024572802029676,-0.2836798986264903,-0.1810620927877731
22161102813,739360,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,8127.702887441969,1086.0,50.93942380747038,2.0,12.699999999999998,0.0,2018-01-31,2018-04-30,3.0,47.0,38.1,12.7,2018-01-31,2018-04-30,3.0,47.0,38.1,12.7,159.55623915498674,0,125.7679,153.8102,167.331,4.5418,35.2937,51.3921,2022-02-28,-0.182,-0.248,-0.081,0.028999999999999998,0.136,-0.088,0.05800000000000001,-0.14600000000000002,-0.11100000000000002,0.0,-0.21176444953785895,-0.036012625926869914,0.048727400985311184
22161102821,736730,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,868.6119961351936,153.0,50.93942380747038,5.0,2.1375,1.1277050811271534,2021-11-30,2022-01-31,2.0,2.0,7.6,3.8,2018-12-31,2019-02-28,2.0,37.0,5.1,2.55,17.05186143090629,0,4.4127,4.5358,4.7459,3.55,2.8135,2.3626,2022-02-28,-0.027,-0.07,-0.044,0.059,0.03699999999999999,0.13499999999999998,-0.025000000000000022,0.08600000000000001,-0.07199999999999995,0.528,-0.7412188682226777,-0.7339997150235505,-0.7216784795472174
22161103027,737500,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,7544.717635463748,626.0,50.93942380747038,2.0,14.566666666666665,0.0,2018-11-30,2019-02-28,3.0,37.0,43.7,14.57,2018-11-30,2019-02-28,3.0,37.0,43.7,14.57,148.11156215625076,0,107.6393,137.1225,211.1631,14.9125,38.2641,99.0581,2022-02-28,-0.215,-0.49,-0.351,0.026999999999999996,-0.008000000000000007,-0.025999999999999968,0.08600000000000008,-0.056999999999999995,0.134,0.0,-0.2732552514269913,-0.07419449228857507,0.4257030101217406
22161103035,736536,RULINDO,nonresidential,AMAJYARUGURU_RULINDO_BUYOGA,2018-01-31,2022-03-31,0,19635.881809072034,310.0,50.93942380747038,0.0,342.4727,81.0599,9999-99-99,9999-99-99,0.0,0.0,342.4727,342.4727,9999-99-99,9999-99-99,0.0,0.0,342.4727,342.4727,385.4751456021061,0,342.4727,371.113,420.6742,81.0599,76.242,111.5198,2022-02-28,-0.077,-0.186,-0.118,0.11,0.16999999999999998,0.07800000000000001,0.14300000000000002,-0.022999999999999993,-0.010999999999999996,0.237,-0.11155698646909389,-0.03725829217775553,0.09131342136965404
